ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,bench,dim,instance,rep,model_mae
0.8077957356933244,-1.1794238196349272,2,0.016,0.7506680360530689,-0.1937708296311692,0.004172746131585456,0.6148262823450101,147.34332330718712,0.8019621559647848,0.792030394780484,324.3851971810711,0.9125337577540624,0.234,0.8934153889004957,0.9059446458600262,0.8041557965697689,0.13611956809177825,-0.29332961756480064,0.11,0.7913873786159153,0.8133222059933917,0.8409962078654485,0.8891372510697944,0.7826905515328112,0.8209182855393945,0.836558742417109,0.8857582757413835,-0.28598110350604355,-0.25591127313333617,-0.21797377183887745,-0.15197858627355543,-0.2987372615595878,-0.2461852503455917,-0.22468417301026933,-0.15704913017630506,0.031,0.799659325523367,-0.07507507507507503,0.02010496416260499,-1.1961961961961962,0.5888252148997135,0.578,rbv2_xgboost,14,24,0,0.016655881516422544
0.8993311508668107,-1.0229718273189683,2,0.015,0.7856865525497576,-0.3184698880264296,0.0028289467079576636,0.553709462349134,195.72990215460095,0.8364859303134091,0.8323154680904543,1581.8799391574944,0.9390921457206508,0.234,0.8813741311188014,0.897634224110844,0.8111056518186885,0.14758950815517155,-0.25134109950662914,0.109,0.7358922116244658,0.7986900390578627,0.8232561251215058,0.854988794640828,0.7320895738097745,0.7941829699956164,0.8189277349782099,0.8499741660494148,-0.3571861888283221,-0.27225678638396933,-0.23903297761455677,-0.19611689643167662,-0.36349243525946073,-0.27924606935992524,-0.24567315093584163,-0.20355033027273528,0.031,0.8095553745728263,-0.09509509509509509,0.0220466873523941,-1.2162162162162162,0.6217765042979942,0.532,rbv2_xgboost,14,24,1,0.015632223192283086
0.7434669152724557,-1.2885756014239065,2,0.016,0.7677335161345559,-0.2549411603082898,0.003386817321330282,0.6646313673190434,196.24068978659525,0.8192521339514869,0.8332883675423369,385.3974123340551,0.9295706354324375,0.218,0.9085599839409437,0.9121075827135592,0.8096680789201548,0.13159272416878667,-0.32886820975788666,0.11,0.7251374671203494,0.7379136089824456,0.8077870330558137,0.8580503946408075,0.7244527975268515,0.7304750549158053,0.7980070621680342,0.854891919587874,-0.37348351917619427,-0.35612328322785114,-0.2611791959184375,-0.19288128359945067,-0.3762790079402626,-0.36805519359724714,-0.2758355068611442,-0.1981552490880809,0.015,0.8196048837850558,-0.07507507507507503,0.02417594079169131,-1.1561561561561562,0.5945558739255015,0.563,rbv2_xgboost,14,24,2,0.018372992352928434
0.9460473657274894,-0.9381162795851932,2,0.016,0.7858603040945424,-0.10492164372877819,0.0011995423683648365,0.5266881599024259,439.07424513932267,0.827277866165138,0.8395123415591376,41.81731523738732,0.9255317001011145,0.219,0.8972353388006788,0.8997197713256083,0.8018291631000113,0.14267014299195374,-0.25707516347690823,0.11,0.8155129324313577,0.8159874123761245,0.8287216670505716,0.8537580710406677,0.814699974930102,0.8160382649825534,0.8300614406440425,0.8522077809291134,-0.25247748372302525,-0.25182814009091836,-0.23440083410321644,-0.20013757454687564,-0.2546434366935988,-0.2528043285870536,-0.23353336711550154,-0.20309937123099453,0.015,0.8109922297082276,-0.11511511511511509,0.02651083601908539,-1.2162162162162162,0.6361031518624641,0.625,rbv2_xgboost,14,24,3,0.015428058224916457
0.7210958937811185,-1.3340791673442571,2,0.015,0.7980550672148474,-0.18199575790026404,0.008361421989602685,0.5073213436220234,60.67405092732679,0.8438260279274372,0.8541098091696229,776.1641264910041,0.9388777921291649,0.235,0.8662252908064054,0.8968690068876242,0.786205824590644,0.14625363805420116,-0.2422380177281582,0.109,0.8327978613786889,0.87925706539825,0.8339844662040372,0.851611846391121,0.8372923343297072,0.8836135426119053,0.8253961377670691,0.8454225016358482,-0.23218719682968625,-0.16767108216041215,-0.23053940422120656,-0.20606093745733434,-0.22711597586349308,-0.1624583804217048,-0.24372131698406685,-0.21576745780774664,0.016,0.8003238616330268,-0.11511511511511509,0.01267952846786434,-1.276276276276276,0.6375358166189111,0.547,rbv2_xgboost,14,24,4,0.013956848234789711
0.9539505259250235,-0.8932705568857275,2,0.016,0.827242863710544,-0.029449786870333367,0.00960226313007616,0.5121875286703904,53.34029298427776,0.860327945897623,0.8793836346119158,72.86975299510482,0.9571639229874246,0.234,0.905193366026234,0.9128880419410368,0.8349812629330376,0.13140190455683595,-0.24600516840144904,0.125,0.802327781596725,0.8042731462638192,0.8024603185154365,0.848390336359273,0.8005783901448674,0.8000612296435952,0.7971239266234239,0.8459491723530024,-0.2721033379923854,-0.2694254694289393,-0.27192089587543067,-0.20869647683309012,-0.275466044510978,-0.27618041121259207,-0.2802377811490022,-0.21279425121674533,0.031,0.8190800520416988,-0.1551551551551551,0.013277708293554291,-1.316316316316316,0.5859598853868195,0.625,rbv2_xgboost,14,24,5,0.014343959140777587
0.6889064271314272,-1.3732919348004624,2,0.016,0.7842309750996019,-0.13041152336738562,0.0009340329538451431,0.6058564072728162,648.6456444375767,0.8224330421582076,0.8105125759949522,91.61068780112598,0.9076191109354741,0.219,0.8893065627465188,0.9075131734395546,0.807820958181265,0.13919418214479867,-0.29566187270530636,0.093,0.7082318259111872,0.7764828415511099,0.7932998503724533,0.8579757554396641,0.7092180543309213,0.7785477863675302,0.7833346069405275,0.8468876010280277,-0.40367451015674316,-0.3092461325854472,-0.2859790376753937,-0.19649698783056313,-0.40526632044376976,-0.30864063298859157,-0.30196918316463695,-0.21339460537314947,0.015,0.8366370192171986,-0.11511511511511509,0.01750827031735725,-1.0760760760760761,0.5773638968481375,0.578,rbv2_xgboost,14,24,6,0.01869736597282546
0.743237237751384,-1.2561088288932565,2,0.016,0.7969164877102646,-0.03704029830832492,0.01181294742782174,0.5190059607477431,43.93534838946165,0.8333441162151494,0.8487499347661223,156.85437985118486,0.9422311463995117,0.219,0.8870228323112973,0.9102820386950609,0.8010228764778793,0.1333907872490549,-0.27313724248583043,0.109,0.8150913932749818,0.8112661907917001,0.8354494541099924,0.8623326131019571,0.8189711082250081,0.8095486492269711,0.8287462595360027,0.8538980135112566,-0.2582541028811649,-0.26359660290404263,-0.22982085236641492,-0.19227427067372926,-0.25361509437655383,-0.26681562720098606,-0.23992045205744605,-0.20468373157805186,0.015,0.8142074579360593,-0.11511511511511509,0.021053452427667062,-1.1161161161161162,0.5916905444126075,0.547,rbv2_xgboost,14,24,7,0.013885289303745545
0.7232358876756022,-1.2713855533955407,2,0.031,0.776601983952555,-0.09154935824694183,0.008674509173543399,0.552151021967661,63.65213419240827,0.8317938981121207,0.8104092876325523,131.34111822270233,0.912767944213391,0.219,0.8900728816389788,0.9085500031437655,0.8222533727582964,0.13806115797351343,-0.2763225068375682,0.109,0.7975364698662739,0.8102633303809047,0.8156951685650338,0.8463208361665083,0.7923126164632329,0.8120879734967554,0.8158852455036891,0.8386203870619725,-0.2785429422175896,-0.26103372872814434,-0.2535607769898347,-0.21142694895938274,-0.2868845936662501,-0.25956832066711155,-0.2543230389451405,-0.22291832992131022,0.016,0.8110396793727026,-0.11511511511511509,0.018334254825622908,-1.1561561561561562,0.6017191977077364,0.578,rbv2_xgboost,14,24,8,0.01668853821669306
0.9677942158680937,-0.864736358508909,2,0.015,0.7615545508862099,-0.07846783297732193,0.0019223573163833357,0.5862536871571039,304.9660342334607,0.8249104728883797,0.7883036758841727,1275.1297872843547,0.9225250056450739,0.219,0.8877316987338693,0.9039468924887583,0.8210086044982732,0.14274801178521954,-0.254776716298405,0.109,0.8175631256021705,0.8195665928036492,0.8144568592877036,0.8585045628645245,0.8111658424389765,0.8111658424389765,0.8075416454460951,0.8515643806762208,-0.248846340856544,-0.24611358475249623,-0.2530833297253372,-0.19300167192230266,-0.2584356394495062,-0.2584356394495062,-0.26339566193401676,-0.20314679659916735,0.031,0.8326283849058962,-0.11511511511511509,0.01596626022101425,-1.1961961961961962,0.5744985673352435,0.563,rbv2_xgboost,14,24,9,0.016683536386489867
