ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,bench,dim,instance,rep,model_mae
0.5706133237702787,1.105440075982406,1,0.0,0.558914594931875,0.74679488750546,0.0018161400478723555,0.030879237585765607,17.0026742276518,0.6196261283927819,0.6727800486322371,12.03218553690754,0.7427515352595057,0.031,0.7444091683957613,0.792709698518101,0.6578431138997881,0.2535134466147116,-0.4134872026501201,0.047,0.7747470503518673,0.9681054686676231,0.9914775652579763,0.94065140402052,0.9889959821720402,1.0052233710231708,1.0047496158369615,0.9239321653714565,-0.19830619394440918,-0.028079024607866154,-0.007502905508986024,-0.052248790539789924,-0.00975482978026887,0.004630408275126174,0.0042104342918735105,-0.0674325314767924,0.015,0.8553117054630108,-0.7757757757757754,0.01596626022101425,-1.5965965965965965,0.5805369127516778,0.297,rbv2_aknn,6,469,0,0.0027059068620204946
0.7224933363356769,1.438545583769912,2,0.0,0.4223077562426213,0.7545937675947154,0.0055561960538373055,0.03228190728777926,5.810073470226852,0.4391015292017205,0.6717184714452438,75.87731832932441,0.7695163600796705,0.031,0.7011995295111304,0.7877123808250488,0.6336315294538358,0.25251241610882036,-0.4006054047420897,0.047,0.8196838504731402,0.8846448903389182,0.8839057707302018,0.9263105360925439,0.7575545091086061,0.8746612220390709,0.8578713393800889,0.9325225413731811,-0.15472899621954572,-0.09898603299531994,-0.09962027033591847,-0.0632328097748045,-0.20853702646725314,-0.10780887679499118,-0.12225052382899049,-0.05804005066816198,0.016,0.8522504259127661,-0.6956956956956954,0.02010496416260499,-1.5165165165165162,0.610738255033557,0.328,rbv2_aknn,6,469,1,0.002705570793151856
1.1253611275597055,2.689407173437207,3,0.0,0.47026830386296636,0.7537971424299523,8.345810521708007e-05,0.03593846687187184,430.61685594698685,0.4686115000444686,0.6192985161426903,82.53850674350907,0.7878792842138189,0.031,0.7267500588652357,0.7954066758261277,0.6346837274777224,0.25439172832863827,-0.4196808646364705,0.047,0.9845003076920155,0.8506934227864574,0.8638625527759372,0.9282600301014664,0.9958936411626564,0.8518180238177209,0.8751269839068698,0.9319035541987961,-0.01388317506798975,-0.13373487092967207,-0.12193919566695222,-0.06425795697638381,-0.003733315866559561,-0.13472035560762796,-0.11352890255134407,-0.06191021087928272,0.015,0.8625861650311858,-0.6356356356356354,0.014903508610191109,-1.4964964964964964,0.5671140939597316,0.313,rbv2_aknn,6,469,2,0.0023220589717229206
0.21117952762185457,0.17869368152660048,2,0.0,0.5980827552720129,0.7431582266964696,0.002813894012137384,0.036522449876118517,12.979326768735227,0.586487939526805,0.7095002751827675,10.804934947627565,0.7774097391503518,0.032,0.6673909744984999,0.818910547940516,0.6025339827877269,0.2225935860010604,-0.4462642895867377,0.047,0.9160771257216662,0.7767502776096424,0.8042643279151125,0.9083727851906249,0.9956822836747481,0.7511737506187662,0.7627972476056942,0.9032869671964558,-0.07296133780843772,-0.19409009225471707,-0.17016977331809535,-0.07965938046856225,-0.0037898211605371657,-0.21840410859948478,-0.20820173041570522,-0.08488864728675938,0.016,0.8328128832316567,-0.8158158158158154,0.023086779941871697,-1.5565565565565564,0.5671140939597316,0.296,rbv2_aknn,6,469,3,0.0025081421593825034
0.418583339581998,0.3197341497946038,2,0.016,0.5210677213145647,0.7490233192591208,0.0003136201330411559,0.035603922821413767,113.52562884329086,0.5247414800527642,0.6771173270662235,22.945711351834454,0.7785563224225877,0.031,0.7344422365538747,0.8089620466996195,0.6925812701230671,0.23717075201597365,-0.4769323517244533,0.063,0.7515818318972736,0.8937689718934062,0.940269055880577,0.9265652722410467,0.8386933566489484,0.8933068555469141,0.9504095671233254,0.921158415951108,-0.21584605914339594,-0.09230222149483736,-0.05189913843886185,-0.06380610851491197,-0.14059130455440327,-0.09299138618256386,-0.04322192506588918,-0.06871658181148987,0.0,0.836050943647733,-0.7557557557557554,0.01596626022101425,-1.4964964964964964,0.6241610738255033,0.281,rbv2_aknn,6,469,4,0.002441716182231906
0.7317732548807326,1.8799922658162371,2,0.015,0.5445192327455253,0.7462850462849944,0.0011340800375997107,0.03703345307447495,32.6550612361157,0.5711479849464128,0.6747988479310143,18.252510640969533,0.7981239202407356,0.031,0.7301387274967948,0.796204984449901,0.6719492366736572,0.24090209260594633,-0.38638325146715613,0.047,0.934860851545625,0.8555627184462259,0.8867765932624148,0.9089464610226156,1.0396283418027348,0.8400307207805429,0.8723613008984372,0.9114923937462576,-0.056132254066525444,-0.12446570729326412,-0.09756782494206562,-0.07846342030575848,0.034435134824631675,-0.13900565724253977,-0.11091192849506493,-0.07690887924416534,0.0,0.8505190525232825,-0.7357357357357354,0.015246957270175731,-1.6566566566566563,0.5939597315436241,0.297,rbv2_aknn,6,469,5,0.002402199538548784
0.8018201623521292,2.084911179239186,2,0.016,0.49123293949221225,0.748238593183427,0.00030380826221347487,0.036942887170314534,121.59934987007078,0.48802469580875896,0.6678058144373565,186.28351901218153,0.7879331833053922,0.031,0.6851979541131976,0.8013483146818757,0.6665486077670879,0.24045611408627604,-0.40932551500960546,0.047,0.7564230203675224,0.8246648914261456,0.9240692186202925,0.9134162422067892,0.6741178868375943,0.8164088711089772,0.9493261676397464,0.9067016600984741,-0.21165107169807784,-0.15235373922424256,-0.06597844869468417,-0.07523512754050266,-0.2852127977323179,-0.16067939108934137,-0.0443498581712084,-0.08165492818513098,0.0,0.8295143717203559,-0.6156156156156153,0.014560059950206485,-1.6566566566566563,0.6174496644295302,0.328,rbv2_aknn,6,469,6,0.002289045451084773
0.725248575195801,1.1630490151722679,2,0.016,0.5084101805277168,0.7534503247172449,0.001983932887476402,0.03245474090582649,16.358789710426898,0.5273498835226266,0.637442853890533,64.24040765655104,0.7841692635144563,0.031,0.621037010725863,0.786374423342856,0.5776901481081508,0.24870147920119376,-0.40254720228335145,0.062,1.0298130070159777,1.01741612419396,0.9972376519517313,0.91744752847167,1.0266687365211995,0.9771097325732497,0.9865204319990898,0.9048104907450382,0.025987893114520877,0.015181574061928438,-0.0024079290554300803,-0.07196069840482733,0.023452561473838007,-0.020129765185977644,-0.011853969794588082,-0.08370992062904259,0.0,0.8502033288613552,-0.7357357357357354,0.013277708293554291,-1.5565565565565564,0.5939597315436241,0.297,rbv2_aknn,6,469,7,0.0024266418755054487
0.5723340439818717,1.186625604474922,2,0.015,0.5177103612553945,0.750025543693433,0.0013013799557618309,0.03679551109093916,28.274226084417432,0.5634649368533742,0.6748079596867942,38.18276024268162,0.8093548414653422,0.031,0.721889623175662,0.812628700339638,0.6700653276090197,0.23047373743040744,-0.42471462108482916,0.063,0.680409567144992,0.8598046576108199,0.9068917370293933,0.9400498224545946,0.5335829448956008,0.8882819002671335,0.9165704425835712,0.9434341947734337,-0.2727262983172166,-0.11963736345155962,-0.0794550439945112,-0.05115919728684748,-0.3996199193703716,-0.09571857958210017,-0.07148133337533391,-0.048464828368467106,0.0,0.8260107488087202,-0.7357357357357354,0.012108297502320394,-1.6166166166166163,0.5906040268456376,0.297,rbv2_aknn,6,469,8,0.002417780607938766
0.6844693950320649,0.9451565768907808,2,0.016,0.48752930537168715,0.7520064196283955,0.0005845617311074325,0.03405634864295393,58.25962739373193,0.5404117994182236,0.6276530450355535,20.223735340832476,0.7388095055303437,0.032,0.7325696877287334,0.7945088256399869,0.6420134420522965,0.2546884488310193,-0.4569558555412945,0.047,0.9607066085356559,0.8802594804901791,0.8297416111383346,0.9066308609467844,1.0686942530390915,0.8846398326326276,0.805941816778548,0.8929877851557061,-0.03296511000470559,-0.10045606272606167,-0.14283792538350282,-0.07833184729617704,0.05790330503979635,-0.09723862863336952,-0.1635742392037668,-0.09020202775314046,0.0,0.8250830995999976,-0.6356356356356354,0.011562801312073753,-1.5365365365365364,0.587248322147651,0.296,rbv2_aknn,6,469,9,0.002669399297237397
