ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,bench,dim,instance,rep,model_mae
-0.11626572856071887,-0.7986628439667061,2,0.015,0.9368343859650579,0.40822956373202757,0.004219043808086451,0.3832644780655057,90.841549767964,0.9621229555771998,0.9452989369617864,48.35292577064539,0.9845015144467629,0.266,0.8407472098610556,0.8727098794707226,0.6845792255803284,0.1752749206072264,-0.3117017683427287,0.078,0.7481047731196779,0.7906241291951556,0.8247713662606018,0.903624370635114,0.72038945768887,0.7706644599635366,0.8269568383157474,0.898100925920897,-0.2404902624082771,-0.19989603906127884,-0.16729487347314154,-0.0920120666150458,-0.2671301970384997,-0.21909920667334093,-0.16531942427779966,-0.09735083488555563,0.016,0.8248746704030714,-0.3153153153153152,0.05418125787022615,-1.036036036036036,0.507537688442211,0.797,rbv2_ranger,8,41159,0,0.00607730433344841
-0.10936975387750006,-0.7613242934090607,2,0.015,0.9342131773970295,0.39586364912030964,0.0018237804231743815,0.37912144681402676,207.87669502129364,0.9672720428071963,0.9434381300232278,7.411529998178921,0.9794808343337512,0.218,0.895425932660754,0.8830486145114051,0.6877211135565254,0.16760984616600152,-0.3497066841089117,0.079,0.6293585611051795,0.7067162583560965,0.7357081358432942,0.81629277670159,0.638823637337501,0.6915502661718815,0.7351121919302277,0.810968995583405,-0.35478207948572804,-0.28073443716935975,-0.2529830917888387,-0.17584658340605663,-0.3465115596067423,-0.29592578412707793,-0.2541325983196697,-0.18135579989665906,0.016,0.8026930022249945,-0.35535535535535523,0.052932660583605615,-1.056056056056056,0.5678391959798995,0.61,rbv2_ranger,8,41159,1,0.0055801416352391255
-0.071174234052613,-0.6618904630897142,2,0.016,0.9279346363612266,0.3958214311614595,0.005634404368674156,0.3641446725969657,64.62877861970942,0.9589357337882782,0.9456540190970065,1095.7652106670234,0.9853214520004125,0.344,0.7370157839744526,0.8626977217547287,0.6774011336656105,0.17135775200443837,-0.32390962519359257,0.078,0.795511544208209,0.8183765891985016,0.865470799508119,0.9058707484626405,0.8110040738578854,0.8090425705771082,0.8494731889369783,0.8948657324601956,-0.19715999380222549,-0.17511438682104796,-0.12970793990543883,-0.09075584525226255,-0.182710661087904,-0.18460693244397242,-0.1455208782653763,-0.10163791314076254,0.015,0.8019935575159975,-0.43543543543543517,0.0505479682119124,-1.036036036036036,0.5175879396984925,0.859,rbv2_ranger,8,41159,2,0.006048096215724944
-0.04222331359506192,-0.5816235881152751,2,0.0,0.9317128411552109,0.41276868443648834,0.0035166530198357943,0.36816098133446845,104.69073271029147,0.9609355731697823,0.9393661297257321,151.94309033336938,0.982288972306647,0.203,0.8193226494730074,0.8875167811045316,0.6742268659404944,0.1522962783262295,-0.3084244580373088,0.094,0.6419784095767695,0.7203550382639796,0.8321075580404275,0.8784637140915696,0.6204128873185705,0.7159158535421738,0.8377154553589746,0.8781271177695059,-0.3422174834544548,-0.26730062550945166,-0.16048118469756945,-0.11617132325125112,-0.36399401001340337,-0.27241422112557934,-0.15561803916315076,-0.11686645208157787,0.016,0.8158674664471846,-0.3153153153153152,0.03833395101766601,-1.0160160160160159,0.507537688442211,0.922,rbv2_ranger,8,41159,3,0.005734148517251017
-0.08402363313786335,-0.8065364415958718,2,0.047,0.9336966433433769,0.40220105339212975,0.004593156353725925,0.3687698032521146,80.28679514751812,0.9636837421306865,0.941091561990785,12.589008659090961,0.9843873556384838,0.36,0.8049132568968838,0.8635590488718932,0.6558946276649782,0.17611402729443815,-0.31216325080025986,0.093,0.7666726449322467,0.7698998896710851,0.8080698436000431,0.8497741806427126,0.7546507943980694,0.7468877531699973,0.8033628625589551,0.8433297294355206,-0.2273525184407884,-0.22420791407673246,-0.18701538192807998,-0.14637897196319982,-0.23988088660149842,-0.2474709059290331,-0.1922545082321122,-0.15317841895962603,0.016,0.8289229405413447,-0.35535535535535523,0.05174031439775901,-1.036036036036036,0.550251256281407,1.64,rbv2_ranger,8,41159,4,0.00550445545911789
-0.0417844970218859,-0.6091225395044124,2,0.015,0.9244625596517597,0.41471574418467627,0.0006549084551450771,0.3657106643783729,558.4149380043654,0.9579695533370852,0.9349282705935752,51.678074500166645,0.9830186300477493,0.218,0.8124545713670921,0.8803391616260304,0.6752511257894384,0.15709855762931915,-0.3315257585306348,0.079,0.6401431329010434,0.7630257825247124,0.844233690107265,0.904725511221799,0.5955021500963318,0.745502930206518,0.8465324651770997,0.9031311478197775,-0.3381368263983937,-0.22267105941680354,-0.14636465356775974,-0.08952396415803643,-0.38214568254048575,-0.24043380320549346,-0.14498706447183807,-0.09151597132627631,0.016,0.7748361871145087,-0.33533533533533516,0.0505479682119124,-1.056056056056056,0.535175879396985,0.86,rbv2_ranger,8,41159,5,0.0054545197874307635
-0.0983258488101884,-0.623190088046091,2,0.016,0.9225248432244274,0.4374158909803677,0.011024296603874412,0.3626352682762769,32.89418647796824,0.9614381339524324,0.927759966970725,15.814494401211551,0.9856207016330821,0.204,0.8185328339405652,0.8799833583549436,0.6619884612038834,0.16904643246959697,-0.3145603998319211,0.078,0.7109044464610856,0.7849441226030647,0.7933379959218635,0.8641057643617766,0.7305991460012495,0.7719397892025998,0.7967435710870683,0.8651064025480297,-0.28256583906400057,-0.21019847485869447,-0.2019941914365213,-0.13282483333631356,-0.26411038016754795,-0.22358158142687956,-0.1992648943567995,-0.13224456706946186,0.016,0.7921628294340362,-0.4154154154154152,0.05542985515684669,-0.9959959959959955,0.5376884422110553,1.046,rbv2_ranger,8,41159,6,0.005565084409713745
-0.13734902765384097,-0.6086306980480951,2,0.015,0.9307461309336308,0.3899768968272395,0.004486108013139922,0.3626340904311922,80.83489950955882,0.963399365931029,0.9390582801281091,10.041689353890714,0.9851556579340399,0.172,0.8176033138842241,0.8825370360522491,0.6839161377110878,0.1579883601179431,-0.2938087140767456,0.078,0.629191171535748,0.741054000861169,0.8227031027328683,0.8988521872711949,0.6348223372203053,0.7235253800353444,0.8169487465509837,0.9003830876291327,-0.3594195353345957,-0.25099254263360593,-0.17185127089864138,-0.09804108494844699,-0.35482202701078447,-0.2686344074995546,-0.17786032229147708,-0.09679199571774089,0.016,0.8285232516816018,-0.3953953953953952,0.052932660583605615,-1.1361361361361362,0.5251256281407035,0.844,rbv2_ranger,8,41159,7,0.005526227228343486
0.02813395794322404,-0.5950353665014179,2,0.0,0.928361515409815,0.4114928437483708,0.006099105337055238,0.35351916913245196,57.96246327877616,0.9620315851487464,0.9371193828954862,110.20761231775091,0.9810511409390865,0.312,0.7992926264240157,0.8747105400327068,0.6709858640442397,0.16633673311386218,-0.32373542480913053,0.094,0.7911303601682623,0.7982773052276348,0.8068857579759559,0.8377527128223257,0.8556753258468277,0.7897157376818816,0.8126174557868887,0.8347055106375525,-0.19464674110388358,-0.1879864645515994,-0.17996420112089073,-0.1511991198314956,-0.1344508284136552,-0.1958978493242206,-0.17456293213572738,-0.15398601214513596,0.016,0.824010653208406,-0.33533533533533516,0.0505479682119124,-1.056056056056056,0.542713567839196,1.078,rbv2_ranger,8,41159,8,0.005952166117727756
-0.12576206245561047,-0.4510700391017375,3,0.016,0.9314702387718713,0.41343961267726204,0.0007165846905005241,0.36888728236532914,514.7853244082938,0.9628408472174015,0.9401431942539391,13.262010540029092,0.9867380705844279,0.203,0.8721583355979082,0.8667191584472534,0.6423184097602365,0.18712522162128561,-0.31076870000008827,0.078,0.6228886473023529,0.7354407790089277,0.8014745975082168,0.8658679499450883,0.6517593148869993,0.7322725484211041,0.8078620482882531,0.8590190569996004,-0.3547892666159027,-0.2488993537862344,-0.18677422848937242,-0.1261924663053683,-0.3287729789847633,-0.25276067838836946,-0.18139685987524312,-0.13309968246611437,0.0,0.7843204924035122,-0.4154154154154152,0.05804485942768978,-1.1561561561561562,0.4849246231155779,1.015,rbv2_ranger,8,41159,9,0.005311715762317181
